id,name,popularity,duration_min,release_year,tempo_category,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0k7wmahjkn389wAZdz19Cv,Drankin N Smokin,80,3.56,2020,fast,0.752,0.658,0,-6.297,1,0.342,0.0421,0.0,0.0927,0.387,151.951,4
6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid",80,2.96,2008,medium,0.55,0.917,0,-3.159,1,0.0638,0.00428,0.0,0.197,0.601,126.115,4
5stPVcRqb4qixbafP9e8lt,Hola - Remix,80,4.16,2019,fast,0.654,0.672,0,-5.98,0,0.311,0.471,0.0,0.0781,0.343,181.857,4
6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,80,3.9,2000,medium,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,4
6nTiIhLmQ3FWhvrGafw2zj,American Idiot,80,2.94,2004,fast,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,4
3Fj47GNK2kUF0uaEDgXLaD,wish you were gay,80,3.69,2019,medium,0.853,0.351,7,-10.198,1,0.241,0.39,9.38e-06,0.752,0.282,118.028,4
3nS9a01VvXHQriLqJYwRqG,DOLLAZ ON MY HEAD (feat. Young Thug),80,3.3,2020,fast,0.825,0.458,0,-7.47,1,0.0577,0.114,0.0,0.102,0.161,145.115,4
3XF5xLJHOQQRbWya6hBp7d,you should see me in a crown,80,3.02,2019,fast,0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,4
6L89mwZXSOwYl76YXfX13s,Basket Case,80,3.03,1994,slow,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,4
2ygvZOXrIeVL4xZmAWJT2C,my future,80,3.47,2020,medium,0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.352,0.0875,104.745,4
7Bar1kLTmsRmH6FCKKMEyU,Hit Different,80,3.37,2020,medium,0.679,0.516,0,-6.371,0,0.0452,0.199,0.0,0.0965,0.716,120.074,4
4NZrZgrRoR4GwR7flWOXRI,Go Fuck Yourself,80,2.16,2016,slow,0.765,0.327,6,-8.029,1,0.277,0.571,0.0479,0.0787,0.292,74.931,4
6y6jbcPG4Yn3Du4moXaenr,idfc,80,4.09,2015,fast,0.63,0.5,1,-8.755,0,0.0611,0.611,4.04e-05,0.114,0.315,144.871,4
1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,80,4.75,1976,medium,0.377,0.682,7,-8.039,1,0.0299,0.000894,0.00217,0.0504,0.288,108.736,4
68vgtRHr7iZHpzGpon6Jlo,My Boo,80,3.72,2004,slow,0.662,0.507,5,-8.238,1,0.118,0.257,0.0,0.0465,0.676,86.412,4
3DamFFqW32WihKkTVlwTYQ,Fireflies,80,3.81,2009,fast,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,4
5RmSunLqeDqNWww8LWhAiK,WACHA,80,3.44,2021,medium,0.737,0.634,3,-4.25,0,0.0424,0.345,0.0,0.111,0.528,94.927,4
3JvrhDOgAt6p7K8mDyZwRd,Riptide,80,3.4,2014,medium,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,4
40mjsnRjCpycdUw3xhS20g,GATTI,80,3.02,2019,fast,0.594,0.676,2,-5.808,1,0.344,0.135,0.0,0.163,0.472,143.477,4
3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,80,3.06,1967,fast,0.491,0.583,7,-10.964,1,0.0376,0.182,0.0,0.407,0.907,150.572,4
0ecC8p17cDNlxHXkuYqeR6,Surrender,80,3.05,2019,fast,0.39,0.448,5,-8.57,0,0.0276,0.8,0.182,0.107,0.077,144.89,5
0v1XpBHnsbkCn7iJ9Ucr1l,It's My Life,80,3.74,2000,medium,0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,4
51Fjme0JiitpyXKuyQiCDo,Lalala,80,2.68,2019,medium,0.843,0.391,2,-7.899,1,0.0845,0.181,0.0,0.137,0.496,129.972,4
1hGy2eLcmC8eKx7qr1tOqx,Beautiful Girls,80,3.76,2007,fast,0.762,0.661,1,-6.075,0,0.0687,0.15,0.0,0.256,0.769,130.009,4
2FVpOsjT1iquZ3SpCjZ9Ne,Telepathy,80,3.37,2020,medium,0.787,0.669,5,-4.333,0,0.0428,0.00782,0.0,0.123,0.57,104.994,4
3eZYOQO4UzKrUDYDghtnFw,test drive,80,2.04,2021,medium,0.698,0.708,9,-4.943,0,0.0454,0.0251,0.0,0.124,0.322,115.036,4
0ikz6tENMONtK6qGkOrU3c,Wake Me Up Before You Go-Go,80,3.86,1984,slow,0.62,0.573,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548,4
2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),80,3.75,2015,medium,0.63,0.53,0,-7.259,1,0.0434,0.4,0.0,0.177,0.417,108.038,3
5zj8WNkBrEzlI5FKeYV4ol,La Luz,80,3.61,2020,medium,0.665,0.697,9,-4.819,0,0.154,0.427,1.39e-05,0.599,0.556,94.053,4
6ic8OlLUNEATToEFU3xmaH,Gimme More,80,4.19,2007,medium,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,4
55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),80,4.12,2017,medium,0.731,0.445,0,-8.418,1,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,4
50Td3qilgs8BLtv8mHyT1t,Control,80,3.85,2020,medium,0.599,0.465,4,-4.95,1,0.0314,0.643,1.57e-06,0.149,0.0678,113.82,4
4S2uhQE8L9V6p7rj7SiauJ,Suicidal (Remix) [feat. Juice WRLD],80,3.76,2020,fast,0.655,0.441,9,-5.245,0,0.0629,0.474,0.0,0.099,0.273,139.957,4
1iSqfoUFnQwV0QW1EfUit8,Suicidal,80,3.72,2019,fast,0.735,0.369,9,-9.682,0,0.0688,0.334,0.0,0.126,0.235,140.004,4
6y4GYuZszeXNOXuBFsJlos,Kaikai Kitan,80,3.69,2020,medium,0.584,0.911,5,-3.515,0,0.09,0.0119,0.0,0.119,0.606,92.502,4
0oufSLnKQDoBFX5mgkDCgR,Trust,80,2.64,2018,medium,0.764,0.394,8,-8.559,1,0.154,0.224,8.71e-05,0.119,0.471,92.011,4
7L6G0wpIUiPXuvoo7qhb06,oops!,80,2.33,2020,fast,0.886,0.743,6,-6.797,0,0.0812,0.0358,0.000198,0.0511,0.941,131.902,4
6b8Be6ljOzmkOmFslEb23P,24K Magic,80,3.77,2016,medium,0.818,0.803,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97,4
3h3pOvw6hjOvZxRUseB7h9,i wanna be your girlfriend,80,3.42,2018,fast,0.54,0.381,7,-14.323,1,0.0347,0.0217,0.000687,0.305,0.343,155.882,4
7j31rVgGX9Q2blT92VBEA0,Teenagers,80,2.7,2006,medium,0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,4
7aGyRfJWtLqgJaZoG9lJhE,Mad at Disney,80,2.28,2020,medium,0.738,0.621,0,-7.313,1,0.0486,0.424,7.39e-06,0.692,0.715,113.968,4
4KrhaZm4JRkNO4HRdLvJIG,Моя голова винтом (My head is spinning like a screw),80,2.33,2021,medium,0.833,0.748,1,-5.963,1,0.229,0.0331,1.44e-06,0.0728,0.484,119.925,4
4EWCNWgDS8707fNSZ1oaA5,Heartless,80,3.52,2008,slow,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,4
4K8cyoCDovlc4FvtUr2Hfx,Nada,80,2.9,2020,fast,0.684,0.808,0,-2.737,1,0.061,0.0518,1.02e-05,0.0858,0.712,173.905,4
3promGTTwsn1N5D6RzaFMV,I'm not Pretty,80,1.97,2021,slow,0.71,0.525,2,-6.477,1,0.311,0.0827,0.0,0.0661,0.903,75.171,4
3SK45LddxlEkzI8OWO9Eyo,Ingobernable,80,3.12,2021,medium,0.705,0.757,6,-5.608,0,0.0656,0.195,0.000228,0.0524,0.737,104.973,4
3wJVBz7gvGTwTWVAxFa6ny,Fever,80,2.62,2020,medium,0.868,0.693,6,-7.052,0,0.181,0.0597,0.00399,0.106,0.396,114.999,4
1O74aTse7W5hd2rAvnEVaW,Xerecard,80,3.94,2020,medium,0.94,0.739,4,-6.297,1,0.0441,0.426,0.000951,0.286,0.962,125.964,4
47Slg6LuqLaX0VodpSCvPt,Just the Way You Are,80,3.68,2010,medium,0.637,0.843,5,-5.413,1,0.0432,0.0151,0.0,0.0876,0.434,109.012,4
6GG73Jik4jUlQCkKg9JuGO,The Middle,80,2.76,2001,fast,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,4
0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,80,3.73,2001,fast,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,4
3hlksXnvbKogFdPbpO9vel,Super Bass,80,3.33,2010,medium,0.723,0.86,11,-4.357,1,0.203,0.271,4.56e-06,0.598,0.667,126.979,4
4w47S36wQGBhGg073q3nt7,TKN (feat. Travis Scott),80,2.16,2020,medium,0.776,0.509,0,-6.266,0,0.467,0.192,1.49e-06,0.115,0.485,94.634,4
1GkHyypTFkUf0QQKwYoXH4,You (with Marshmello & Vance Joy),80,2.83,2021,medium,0.668,0.563,11,-6.433,1,0.0522,0.0493,0.0,0.119,0.305,103.116,4
1SOClUWhOi8vHZYMz3GluK,Infinity,80,3.96,2017,medium,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,4
51pshtuYkgUQnt5huMPbKL,The Spins,80,3.26,2010,medium,0.794,0.766,9,-3.894,0,0.0377,0.0135,0.0,0.0785,0.55,127.007,4
266Vb7ItE3o1q8HdJ9QOvn,Verbatim,80,2.81,2007,slow,0.827,0.58,7,-6.809,1,0.327,0.309,0.0,0.148,0.492,78.011,4
20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,80,3.22,2012,medium,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,4
6wQlQrTY5mVS8EGaFZVwVF,Smile (with The Weeknd),80,3.27,2020,fast,0.694,0.685,6,-6.535,0,0.133,0.224,0.0,0.124,0.306,158.831,4
3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,80,3.81,2003,medium,0.609,0.445,7,-9.129,1,0.106,0.603,6.77e-06,0.104,0.166,118.393,3
5D2mYZuzcgjpchVY1pmTPh,Candy Shop,80,3.49,2005,medium,0.614,0.574,11,-7.961,1,0.466,0.0253,3.2e-05,0.38,0.755,125.173,5
15k1TDabqSEmyXOwMq9RM7,Investe Em Mim,80,3.11,2019,fast,0.632,0.953,9,-1.283,1,0.0325,0.317,0.0,0.125,0.798,160.061,4
2ufLEVbzvEcJ3subW8jBUp,Lut Gaye,80,3.8,2021,medium,0.638,0.785,10,-2.612,1,0.044,0.185,0.0,0.245,0.515,91.101,4
30QR0ndUdiiMQMA9g1PGCm,"...And to Those I Love, Thanks for Sticking Around",80,2.81,2020,medium,0.792,0.511,2,-6.876,1,0.0409,0.124,9.04e-05,0.14,0.111,113.983,4
2TIlqbIneP0ZY1O0EzYLlc,Someone You Loved,80,3.04,2018,medium,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,4
56Ta1O7Jxxpjnc6cWdDKUo,Si Me Dices Que Sí,80,3.53,2020,fast,0.578,0.634,8,-5.979,0,0.333,0.00473,0.0,0.132,0.216,183.89,4
29TPjc8wxfz4XMn21O7VsZ,Sky,80,3.22,2020,fast,0.785,0.903,2,-4.184,1,0.21,0.258,0.0,0.169,0.565,139.98,4
4JE6agBLHGA5TaF6FlqfBD,As the World Caves In,80,3.65,2017,medium,0.331,0.45,10,-5.362,1,0.034,0.365,0.00464,0.22,0.18,123.829,4
5iFwAOB2TFkPJk8sMlxP8g,Make You Mine,80,3.88,2019,medium,0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014,4
0TDLuuLlV54CkRRUOahJb4,Titanium (feat. Sia),80,4.08,2012,medium,0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,4
6IwKcFdiRQZOWeYNhUiWIv,No One,80,4.23,2007,medium,0.644,0.548,1,-5.416,0,0.0286,0.0209,8.68e-06,0.134,0.166,90.042,4
2Bs4jQEGMycglOfWPBqrVG,Steal My Girl,80,3.8,2014,slow,0.536,0.768,10,-5.948,0,0.0347,0.00433,0.0,0.114,0.545,77.217,4
7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,80,4.03,1984,medium,0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,4
20fBuVybkHgjF6vNhSMROD,Ambitionz Az A Ridah,80,4.64,1996,slow,0.801,0.908,2,-6.554,1,0.221,0.00253,0.000655,0.0698,0.805,87.279,4
0puf9yIluy9W0vpMEUoAnN,Bang Bang,80,3.32,2014,fast,0.706,0.786,0,-3.417,0,0.091,0.26,0.0,0.38,0.751,150.028,4
4jAIqgrPjKLTY9Gbez25Qb,Lights Up,80,2.87,2019,medium,0.575,0.621,10,-8.165,0,0.032,0.0392,0.0045,0.141,0.27,101.987,4
58f4twRnbZOOVUhMUpplJ4,Brown Munde,80,4.24,2020,medium,0.854,0.611,8,-6.26,0,0.0864,0.223,0.0,0.119,0.417,100.024,4
1yjY7rpaAQvKwpdUliHx0d,Still into You,80,3.6,2013,fast,0.602,0.923,5,-3.763,1,0.044,0.0098,0.0,0.0561,0.765,136.01,4
4ja2gzrNh9VNigzoXfmbwD,Mariposa,80,3.5,2019,medium,0.676,0.525,9,-5.88,1,0.028,0.617,0.0,0.356,0.421,112.011,4
1cVlW9WQiGlFdWUXFdFZGh,Pa' Olvidarme De Ella,80,3.79,2019,medium,0.728,0.542,0,-5.195,1,0.0514,0.259,0.0,0.136,0.637,90.016,3
1KGi9sZVMeszgZOWivFpxs,No Scrubs,80,3.57,1999,medium,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,4
7E9GeFGfjXw9LAI4ay6rsw,El Tóxico,80,3.0,2020,slow,0.626,0.503,10,-5.087,1,0.141,0.407,0.0,0.234,0.821,72.985,4
4K06PO78fW4mnBVenxGNob,Conversations,80,3.03,2020,fast,0.747,0.622,11,-5.825,1,0.0838,0.176,0.0,0.151,0.57,159.93,4
41MCdlvXOl62B7Kv86Bb1v,Empty,80,4.14,2019,slow,0.745,0.561,0,-4.869,1,0.0807,0.0758,0.0,0.133,0.449,77.557,4
4SSnFejRGlZikf02HLewEF,bury a friend,80,3.22,2019,medium,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,4
0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE (feat. Travis Scott & Offset),80,3.81,2018,medium,0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043,4
27UcQ6dAvQrgH9C880rCM3,Love You Different (feat. BEAM),80,3.11,2021,medium,0.759,0.584,8,-6.655,1,0.06,0.0652,1.59e-06,0.16,0.374,127.138,4
4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),80,3.68,2010,medium,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,4
5hM5arv9KDbCHS0k9uqwjr,Borderline,80,3.96,2020,medium,0.621,0.873,5,-3.067,0,0.0369,0.0406,9.1e-06,0.0824,0.873,97.96,4
4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),80,3.41,2019,medium,0.857,0.621,9,-6.376,0,0.0825,0.148,0.0,0.0865,0.668,97.989,4
06KyNuuMOX1ROXRhj787tj,We Don't Talk Anymore (feat. Selena Gomez),80,3.63,2016,medium,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,4
3NqCEpT8xsHdzpiRlM1kpS,Through Da Storm,80,3.26,2019,slow,0.71,0.49,1,-9.832,1,0.246,0.128,0.0,0.0942,0.621,74.351,4
7gvd8xj4QgPqbQSsn5pV7d,Sorry Not Sorry,80,3.4,2017,fast,0.705,0.64,11,-6.928,0,0.225,0.0237,0.0,0.262,0.887,144.077,4
364dI1bYnvamSnBJ8JcNzN,Intentions,80,3.55,2020,fast,0.811,0.553,9,-6.644,1,0.0552,0.317,0.0,0.105,0.86,148.014,4
47BBI51FKFwOMlIiX6m8ya,I Want It That Way,80,3.56,1999,medium,0.689,0.694,6,-5.83,0,0.027,0.257,0.0,0.148,0.482,99.039,4
3buwFfY33H32wfZ6X9poV3,Somebody,80,2.99,2021,slow,0.551,0.756,2,-7.679,1,0.045,0.000284,9.48e-05,0.118,0.359,75.991,4
78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,80,3.14,2015,fast,0.582,0.272,2,-5.662,1,0.0501,0.875,0.0,0.13,0.354,205.846,4
3bNv3VuUOKgrf5hu3YcuRo,Someone Like You,80,4.75,2011,fast,0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,0.294,135.187,4
07q0QVgO56EorrSGHC48y3,I Was Made For Lovin' You,80,4.52,1979,medium,0.768,0.852,4,-6.215,1,0.038,0.214,7.36e-05,0.0723,0.867,128.373,4
7G1o084VGIPA5TAbUSgADQ,Te Va Bien (with Arcangel & Becky G feat. Darell),80,4.7,2021,medium,0.811,0.794,7,-7.202,1,0.216,0.205,5.63e-06,0.667,0.872,99.942,4
1eIS75JS5rfbJpSu6ZC9EO,VOCE,80,3.52,2021,medium,0.615,0.834,8,-5.471,1,0.0667,0.105,0.0,0.157,0.341,112.602,4
745H5CctFr12Mo7cqa1BMH,My Girl,80,2.75,1965,medium,0.572,0.418,0,-10.738,1,0.0349,0.635,0.0,0.0961,0.694,104.566,4
26wLOs3ZuHJa2Ihhx6QIE6,Teeth,80,3.41,2019,fast,0.749,0.461,10,-2.961,0,0.0416,0.0516,6.24e-06,0.0738,0.42,139.02,4
3sNVsP50132BTNlImLx70i,Bound 2,80,3.82,2013,fast,0.367,0.665,1,-2.821,1,0.0465,0.145,0.0,0.113,0.31,148.913,4
34xTFwjPQ1dC6uJmleno7x,Godspeed,80,2.97,2016,medium,0.421,0.0952,6,-12.561,1,0.0479,0.931,0.000201,0.126,0.0773,109.698,4
25z6kpmIwkCUqk2IORrJ5v,Rät,80,3.24,2020,fast,0.608,0.45,5,-13.291,0,0.248,0.322,0.000122,0.147,0.303,143.846,4
2dHoVW9AxJVSRebPRyV2aA,Gone,80,3.45,2021,slow,0.647,0.377,6,-6.003,1,0.0375,0.594,0.0,0.0768,0.653,79.936,4
4llK75pXNWZz6KAho2Gp16,She Will Be Loved - Radio Mix,80,4.32,2002,medium,0.651,0.663,0,-5.569,0,0.0281,0.228,0.0,0.0994,0.465,102.0,4
3SawmGBjjq8EOYZJV11cJm,Only Wanna Be With You - Pokémon 25 Version,80,4.02,2021,medium,0.47,0.709,7,-4.563,1,0.0299,0.00124,0.00121,0.302,0.247,98.036,4
4pbJqGIASGPr0ZpGpnWkDn,We Will Rock You - Remastered,80,2.03,1977,slow,0.692,0.497,2,-7.316,1,0.119,0.676,0.0,0.259,0.475,81.308,4
0zzVTGyRrWpQu8Fr28NRAv,OK Not To Be OK,80,2.66,2020,medium,0.743,0.837,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072,4
3QCU8BT0zDS9LPVfEhRFEE,ALWAYS DO,80,2.53,2020,fast,0.762,0.426,8,-6.865,1,0.113,0.0442,0.0,0.0858,0.582,167.827,4
3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,80,3.68,2017,fast,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,4
6rAGFY9D3ah6Lb7fUgbNNH,Fake A Smile,80,2.8,2021,fast,0.447,0.553,0,-4.817,1,0.0322,0.212,0.0,0.165,0.252,149.877,4
698ItKASDavgwZ3WjaWjtz,Faded,80,3.54,2018,fast,0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,4
7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),80,3.79,2014,medium,0.646,0.823,2,-4.123,0,0.0394,0.213,0.0,0.322,0.418,128.035,4
7lJoRyuNJtuiqTcKtuMuIR,Maçã Verde,80,2.74,2020,slow,0.582,0.531,10,-3.725,1,0.0905,0.0428,7.39e-06,0.1,0.169,85.322,5
5bgwqaRSS3M8WHWruHgSL5,8TEEN,80,3.81,2017,medium,0.83,0.585,1,-5.802,1,0.0366,0.225,0.00209,0.0576,0.642,105.03,4
2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),80,5.58,2006,medium,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,4
5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,80,3.24,2014,medium,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,4
055Mme9ReKK99jRFA5UJ55,Get Out My Head,80,3.42,2020,medium,0.693,0.913,0,-3.035,1,0.0298,0.0542,6.87e-05,0.231,0.795,123.989,4
25j0Sape7qZbq6ZPLFefTT,Buss It,80,3.12,2020,medium,0.956,0.502,9,-5.995,1,0.213,0.0593,0.0,0.238,0.795,110.003,4
0JXXNGljqupsJaZsgSbMZV,Sure Thing,80,3.26,2010,slow,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,4
6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,80,3.41,2019,medium,0.453,0.538,1,-8.212,1,0.0638,0.449,0.0,0.19,0.516,122.973,4
6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,80,3.56,2017,medium,0.8,0.585,10,-7.343,1,0.0924,0.264,0.0,0.153,0.779,126.058,4
2QqJTIlGKRLJC3onkavYEz,Flex (feat. Juice WRLD),80,2.73,2020,fast,0.752,0.673,10,-5.792,0,0.153,0.0538,0.0,0.133,0.35,164.009,4
5xrtzzzikpG3BLbo4q1Yul,LILAC,80,3.57,2021,medium,0.738,0.89,2,-2.275,0,0.0748,0.0895,1.89e-06,0.213,0.75,114.942,4
13EW51DKru044OJDJ9Bm8o,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),80,2.55,2020,slow,0.779,0.642,8,-6.321,0,0.116,0.0383,0.0,0.2,0.388,82.363,4
06s3QtMJVXw1AJX3UfvZG1,Hasta Que Dios Diga,80,4.1,2020,fast,0.691,0.765,8,-4.727,1,0.111,0.464,3.29e-06,0.203,0.855,174.021,4
2ksOAxtIxY8yElEWw8RhgK,China,80,5.03,2019,medium,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,4
4EpZ4eYuZOwPSSwyqpdHnJ,Sunflower,80,4.2,2017,medium,0.384,0.765,6,-4.463,1,0.0579,0.646,0.00352,0.522,0.567,129.903,4
4EWBhKf1fOFnyMtUzACXEc,Pluto Projector,80,4.46,2019,slow,0.379,0.219,5,-11.196,1,0.0307,0.707,0.000691,0.118,0.188,79.786,4
18A7ha5BitZjmdHTCwXFbU,Cradles,80,3.5,2019,slow,0.581,0.585,1,-1.87,1,0.369,0.27,6.48e-05,0.179,0.63,67.443,3
4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,80,4.12,2005,medium,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,4
7xbWAw3LMgRMn4omR5yVn3,Lose Somebody,80,3.33,2020,fast,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988,4
0TlLq3lA83rQOYtrqBqSct,Nonstop,80,3.98,2018,fast,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,4
1xMvdOFQaql3EBkHmuh2TK,Batman,80,2.61,2021,slow,0.893,0.565,1,-4.74,1,0.268,0.0754,0.0,0.0375,0.808,81.009,4
0azC730Exh71aQlOt9Zj3y,This Is What You Came For (feat. Rihanna),80,3.7,2016,medium,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,4
2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,80,3.93,2013,medium,0.324,0.416,11,-8.92,0,0.0368,0.262,3.69e-05,0.11,0.151,113.986,4
6gxKUmycQX7uyMwJcweFjp,We Paid (feat. 42 Dugg),80,3.03,2020,fast,0.926,0.542,1,-5.064,1,0.293,0.135,0.0,0.0877,0.564,135.14,4
5A3fPy30SN2wuzrahpcxvV,"Don't Give Up On Me - (From ""Five Feet Apart"")",80,3.27,2019,medium,0.641,0.537,0,-5.452,0,0.0282,0.0875,9.05e-06,0.115,0.0681,112.864,4
2rbDhOo9Fh61Bbu23T2qCk,Always Remember Us This Way,80,3.5,2018,medium,0.553,0.502,0,-5.972,1,0.0409,0.299,0.0,0.764,0.296,129.976,4
2fQrGHiQOvpL9UgPvtYy6G,Bank Account,80,3.67,2017,slow,0.884,0.346,8,-8.228,0,0.351,0.0151,7.04e-06,0.0871,0.376,75.016,4
4crczEC1PpoD8TsDsmoWNI,Goodbye,80,2.4,2020,medium,0.741,0.931,10,-3.447,0,0.0563,0.0225,0.000102,0.191,0.517,125.011,4
3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,80,3.37,2009,medium,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,4
0afhq8XCExXpqazXczTSve,Galway Girl,80,2.85,2017,medium,0.624,0.876,9,-3.374,1,0.1,0.0735,0.0,0.327,0.781,99.943,4
0nLiqZ6A27jJri2VCalIUs,Nothing Else Matters,80,6.47,1991,fast,0.553,0.362,4,-11.218,0,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,3
4PhsKqMdgMEUSstTDAmMpg,Often,80,4.15,2015,fast,0.572,0.631,7,-9.836,0,0.0476,0.222,0.0,0.135,0.0713,134.078,4
0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),80,4.58,2017,fast,0.795,0.594,0,-6.2,1,0.0748,0.112,0.0,0.162,0.409,135.002,4
3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,80,3.52,1999,medium,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,4
2gwkD6igEhQbDQegRCcdoB,Suge,80,2.72,2019,slow,0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,4
4vjpLMyL3ZO6aphdYr8XYw,i'm so tired...,80,2.71,2020,medium,0.599,0.733,11,-7.058,1,0.203,0.176,0.0,0.242,0.534,102.211,4
68cPbG7hJnwDW9nPX1uQcX,Saturno,80,3.12,2020,medium,0.694,0.551,5,-5.929,1,0.0485,0.704,0.0,0.1,0.908,95.003,4
3UmaczJpikHgJFyBTAJVoz,Stan,80,6.74,2000,slow,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,4
6ap9lSRJ0iLriGLqoJ44cq,CITY OF ANGELS,79,1.87,2019,medium,0.686,0.541,0,-4.993,0,0.0493,0.042,0.0,0.0675,0.724,120.082,4
07FkzikE6FuHIa8Ma7zJGc,Lie,79,3.49,2017,medium,0.513,0.661,5,-6.419,1,0.24,0.161,0.0,0.246,0.179,94.791,4
3j84U36KvLeXNDPv4t5pI8,Pure Water (with Migos),79,3.21,2019,fast,0.682,0.559,0,-5.545,1,0.127,0.174,0.0,0.344,0.137,202.015,4
